Time[s], Data[Decimal]
0.000000000000000, 0
0.285867791666667, 1
0.285868208333333, 0
0.285869041666667, 1
0.285869458333333, 0
0.285870291666667, 1
0.285870708333333, 0
0.285871541666667, 1
0.285871958333333, 0
0.285872791666667, 1
0.285873208333333, 0
0.285874041666667, 1
0.285874458333333, 0
0.285875291666667, 1
0.285875708333333, 0
0.285876541666667, 1
0.285876958333333, 0
0.285877791666667, 1
0.285878625000000, 0
0.285879041666667, 1
0.285879875000000, 0
0.285880291666667, 1
0.285881125000000, 0
0.285881541666667, 1
0.285882375000000, 0
0.285882791666667, 1
0.285883625000000, 0
0.285884041666667, 1
0.285884875000000, 0
0.285885291666667, 1
0.285886125000000, 0
0.285886541666667, 1
0.285887375000000, 0
0.285887791666667, 1
0.285888208333333, 0
0.285889041666667, 1
0.285889458333333, 0
0.285890291666667, 1
0.285890708333333, 0
0.285891541666667, 1
0.285891958333333, 0
0.285892791666667, 1
0.285893208333333, 0
0.285894041666667, 1
0.285894458333333, 0
0.285895291666667, 1
0.285895708333333, 0
0.285896541666667, 1
0.285896958333333, 0
0.285897791666667, 1
0.285898208333333, 0
0.285899041666667, 1
0.285899458333333, 0
0.285900291666667, 1
0.285900708333333, 0
0.285901541666667, 1
0.285901958333333, 0
0.285902791666667, 1
0.285903208333333, 0
0.285904041666667, 1
0.285904458333333, 0
0.285905291666667, 1
0.285905708333333, 0
0.285906541666667, 1
0.285906958333333, 0
0.285907791666667, 1
0.285908625000000, 0
0.285909041666667, 1
0.285909875000000, 0
0.285910291666667, 1
0.285911125000000, 0
0.285911541666667, 1
0.285912375000000, 0
0.285912791666667, 1
0.285913625000000, 0
0.285914041666667, 1
0.285914875000000, 0
0.285915291666667, 1
0.285916125000000, 0
0.285916541666667, 1
0.285917375000000, 0
0.285917791666667, 1
0.285918208333333, 0
0.285919041666667, 1
0.285919458333333, 0
0.285920291666667, 1
0.285920708333333, 0
0.285921541666667, 1
0.285921958333333, 0
0.285922791666667, 1
0.285923208333333, 0
0.285924041666667, 1
0.285924458333333, 0
0.285925291666667, 1
0.285925708333333, 0
0.285926541666667, 1
0.285926958333333, 0
0.285927791666667, 1
0.285928208333333, 0
0.285929041666667, 1
0.285929458333333, 0
0.285930291666667, 1
0.285930708333333, 0
0.285931541666667, 1
0.285931958333333, 0
0.285932791666667, 1
0.285933208333333, 0
0.285934041666667, 1
0.285934458333333, 0
0.285935291666667, 1
0.285935708333333, 0
0.285936541666667, 1
0.285936958333333, 0
0.285937791666667, 1
0.285938208333333, 0
0.285939041666667, 1
0.285939458333333, 0
0.285940291666667, 1
0.285940708333333, 0
0.285941541666667, 1
0.285941958333333, 0
0.285942791666667, 1
0.285943208333333, 0
0.285944041666667, 1
0.285944500000000, 0
0.285945333333333, 1
0.285945750000000, 0
0.285946583333333, 1
0.285947000000000, 0
0.285947791666667, 1
0.285948250000000, 0
0.285949041666667, 1
0.285949500000000, 0
0.285950291666667, 1
0.285950750000000, 0
0.285951541666667, 1
0.285951958333333, 0
0.285952791666667, 1
0.285953208333333, 0
0.285954041666667, 1
0.285954458333333, 0
0.285955291666667, 1
0.285955708333333, 0
0.285956541666667, 1
0.285956958333333, 0
0.285957791666667, 1
0.285958208333333, 0
0.285959041666667, 1
0.285959458333333, 0
0.285960291666667, 1
0.285960708333333, 0
0.285961541666667, 1
0.285961958333333, 0
0.285962791666667, 1
0.285963250000000, 0
0.285964041666667, 1
0.285964500000000, 0
0.285965291666667, 1
0.285965750000000, 0
0.285966541666667, 1
0.285966958333333, 0
0.285967791666667, 1
0.285968250000000, 0
0.285969041666667, 1
0.285969500000000, 0
0.285970291666667, 1
0.285970750000000, 0
0.285971541666667, 1
0.285972000000000, 0
0.285972791666667, 1
0.285973250000000, 0
0.285974041666667, 1
0.285974500000000, 0
0.285975333333333, 1
0.285975750000000, 0
0.285976583333333, 1
0.285977000000000, 0
0.285977833333333, 1
0.285978250000000, 0
0.285979083333333, 1
0.285979500000000, 0
0.285980333333333, 1
0.285980750000000, 0
0.285981583333333, 1
0.285982000000000, 0
0.285982833333333, 1
0.285983250000000, 0
0.285984083333333, 1
0.285984500000000, 0
0.285985333333333, 1
0.285985750000000, 0
0.285986583333333, 1
0.285987000000000, 0
0.285987833333333, 1
0.285988250000000, 0
0.285989083333333, 1
0.285989500000000, 0
0.285990333333333, 1
0.285990750000000, 0
0.285991583333333, 1
0.285992000000000, 0
0.285992833333333, 1
0.285993250000000, 0
0.285994083333333, 1
0.285994500000000, 0
0.285995333333333, 1
0.285995750000000, 0
0.285996583333333, 1
0.285997000000000, 0
0.285997833333333, 1
0.285998250000000, 0
0.285999083333333, 1
0.285999500000000, 0
0.286000333333333, 1
0.286000750000000, 0
0.286001583333333, 1
0.286002000000000, 0
0.286002833333333, 1
0.286003250000000, 0
0.286004083333333, 1
0.286004500000000, 0
0.286005333333333, 1
0.286005750000000, 0
0.286006583333333, 1
0.286007000000000, 0
0.286007833333333, 1
0.286008250000000, 0
0.286009083333333, 1
0.286009500000000, 0
0.286010333333333, 1
0.286010750000000, 0
0.286011583333333, 1
0.286012000000000, 0
0.286012833333333, 1
0.286013250000000, 0
0.286014083333333, 1
0.286014500000000, 0
0.286015333333333, 1
0.286015750000000, 0
0.286016583333333, 1
0.286017000000000, 0
0.286017833333333, 1
0.286018250000000, 0
0.286019083333333, 1
0.286019500000000, 0
0.286020333333333, 1
0.286020750000000, 0
0.286021583333333, 1
0.286022000000000, 0
0.286022833333333, 1
0.286023250000000, 0
0.286024083333333, 1
0.286024500000000, 0
0.286025333333333, 1
0.286025750000000, 0
0.286026583333333, 1
0.286027000000000, 0
0.286027833333333, 1
0.286028250000000, 0
0.286029083333333, 1
0.286029500000000, 0
0.286030333333333, 1
0.286030750000000, 0
0.286031583333333, 1
0.286032000000000, 0
0.286032833333333, 1
0.286033250000000, 0
0.286034083333333, 1
0.286034500000000, 0
0.286035333333333, 1
0.286035750000000, 0
0.286036583333333, 1
0.286037000000000, 0
0.286037833333333, 1
0.286038250000000, 0
0.286039083333333, 1
0.286039500000000, 0
0.286040333333333, 1
0.286040750000000, 0
0.286041583333333, 1
0.286042000000000, 0
0.286042833333333, 1
0.286043250000000, 0
0.286044083333333, 1
0.286044500000000, 0
0.286045333333333, 1
0.286045750000000, 0
0.286046583333333, 1
0.286047000000000, 0
0.286047833333333, 1
0.286048250000000, 0
0.286049083333333, 1
0.286049500000000, 0
0.286050333333333, 1
0.286050750000000, 0
0.286051583333333, 1
0.286052000000000, 0
0.286052833333333, 1
0.286053250000000, 0
0.286054083333333, 1
0.286054500000000, 0
0.286055333333333, 1
0.286055750000000, 0
0.286056583333333, 1
0.286057000000000, 0
0.286057833333333, 1
0.286058250000000, 0
0.286059083333333, 1
0.286059500000000, 0
0.286060333333333, 1
0.286060750000000, 0
0.286061583333333, 1
0.286062000000000, 0
0.286062833333333, 1
0.286063250000000, 0
0.286064083333333, 1
0.286064500000000, 0
